Using device: cuda
Train chunks: 80
Val chunks: 10
Test chunks: 10

Using STREAMING + FROBENIUS NORMALIZATION

============================================================
Training Transformer 8-qubit (v17 - Streaming + Frobenius)
Parameters: 1,611,072
Batch size: 8
============================================================

Validation loss: 0.906940
Saved BEST checkpoint
Epoch 9
  batch 100 loss = 0.906808
  batch 200 loss = 0.899637
  batch 300 loss = 0.874076
  batch 400 loss = 0.933327
  batch 500 loss = 0.934347
  batch 600 loss = 0.832811
  batch 700 loss = 0.937428
  batch 800 loss = 0.899748
  batch 900 loss = 0.867829
  batch 1000 loss = 0.862810
  batch 1100 loss = 0.936826
  batch 1200 loss = 0.876046
  batch 1300 loss = 0.892132
  batch 1400 loss = 0.898923
  batch 1500 loss = 0.879782
  batch 1600 loss = 0.930660
  batch 1700 loss = 0.870575
  batch 1800 loss = 0.935782
  batch 1900 loss = 0.936487
  batch 2000 loss = 0.937939
  batch 2100 loss = 0.925055
  batch 2200 loss = 0.860656
  batch 2300 loss = 0.846716
  batch 2400 loss = 0.908160
  batch 2500 loss = 0.907815
  batch 2600 loss = 0.931744
  batch 2700 loss = 0.937556
  batch 2800 loss = 0.934854
  batch 2900 loss = 0.840395
  batch 3000 loss = 0.866826
  batch 3100 loss = 0.869674
  batch 3200 loss = 0.932726
  batch 3300 loss = 0.846822
  batch 3400 loss = 0.894724
  batch 3500 loss = 0.900333
  batch 3600 loss = 0.867408
  batch 3700 loss = 0.932462
  batch 3800 loss = 0.898035
  batch 3900 loss = 0.833561
  batch 4000 loss = 0.870010
  batch 4100 loss = 0.936997
  batch 4200 loss = 0.850726
  batch 4300 loss = 0.854622
  batch 4400 loss = 0.905286
  batch 4500 loss = 0.892686
  batch 4600 loss = 0.829925
  batch 4700 loss = 0.849178
  batch 4800 loss = 0.879830
  batch 4900 loss = 0.905797
  batch 5000 loss = 0.907154
  batch 5100 loss = 0.865312
  batch 5200 loss = 0.917447
  batch 5300 loss = 0.928396
  batch 5400 loss = 0.877835
  batch 5500 loss = 0.872959
  batch 5600 loss = 0.842164
  batch 5700 loss = 0.869710
  batch 5800 loss = 0.901851
  batch 5900 loss = 0.933209
  batch 6000 loss = 0.939013
  batch 6100 loss = 0.936902
  batch 6200 loss = 0.908818
  batch 6300 loss = 0.934835
  batch 6400 loss = 0.891169
  batch 6500 loss = 0.912251
  batch 6600 loss = 0.868446
  batch 6700 loss = 0.930934
  batch 6800 loss = 0.893438
  batch 6900 loss = 0.926274
  batch 7000 loss = 0.930945
  batch 7100 loss = 0.817039
  batch 7200 loss = 0.922734
  batch 7300 loss = 0.840897
  batch 7400 loss = 0.927931
  batch 7500 loss = 0.924499
  batch 7600 loss = 0.934417
  batch 7700 loss = 0.841410
  batch 7800 loss = 0.933735
  batch 7900 loss = 0.827456
  batch 8000 loss = 0.832994
  batch 8100 loss = 0.812914
  batch 8200 loss = 0.934301
  batch 8300 loss = 0.854914
  batch 8400 loss = 0.843196
  batch 8500 loss = 0.830479
  batch 8600 loss = 0.837952
  batch 8700 loss = 0.854754
  batch 8800 loss = 0.926123
  batch 8900 loss = 0.935744
  batch 9000 loss = 0.933760
  batch 9100 loss = 0.851517
  batch 9200 loss = 0.927124
  batch 9300 loss = 0.936166
  batch 9400 loss = 0.931650
  batch 9500 loss = 0.932177
  batch 9600 loss = 0.939831
  batch 9700 loss = 0.841769
  batch 9800 loss = 0.867823
  batch 9900 loss = 0.856137
  batch 10000 loss = 0.810574
  Total batches: 10000, final loss = 0.810574
Validation loss: 0.912002
No improvement for 1 epochs
Epoch 10
  batch 100 loss = 0.885288
  batch 200 loss = 0.844589
  batch 300 loss = 0.935330
  batch 400 loss = 0.900478
  batch 500 loss = 0.909569
  batch 600 loss = 0.899174
  batch 700 loss = 0.897861
  batch 800 loss = 0.902875
  batch 900 loss = 0.898461
  batch 1000 loss = 0.915118
  batch 1100 loss = 0.893471
  batch 1200 loss = 0.849024
  batch 1300 loss = 0.852231
  batch 1400 loss = 0.940538
  batch 1500 loss = 0.938279
  batch 1600 loss = 0.872550
  batch 1700 loss = 0.883429
  batch 1800 loss = 0.852783
  batch 1900 loss = 0.933191
  batch 2000 loss = 0.918245
  batch 2100 loss = 0.816932
  batch 2200 loss = 0.868485
  batch 2300 loss = 0.852416
  batch 2400 loss = 0.835888
  batch 2500 loss = 0.852509
  batch 2600 loss = 0.898233
  batch 2700 loss = 0.937408
  batch 2800 loss = 0.916502
  batch 2900 loss = 0.908890
  batch 3000 loss = 0.880168
  batch 3100 loss = 0.896196
  batch 3200 loss = 0.935282
  batch 3300 loss = 0.938284
  batch 3400 loss = 0.853496
  batch 3500 loss = 0.859642
  batch 3600 loss = 0.937915
  batch 3700 loss = 0.864162
  batch 3800 loss = 0.864831
  batch 3900 loss = 0.945105
  batch 4000 loss = 0.931561
  batch 4100 loss = 0.900996
  batch 4200 loss = 0.926515
  batch 4300 loss = 0.910924
  batch 4400 loss = 0.937363
  batch 4500 loss = 0.931443
  batch 4600 loss = 0.868679
  batch 4700 loss = 0.788962
  batch 4800 loss = 0.934936
  batch 4900 loss = 0.930281
  batch 5000 loss = 0.927870
  batch 5100 loss = 0.934876
  batch 5200 loss = 0.861186
  batch 5300 loss = 0.935269
  batch 5400 loss = 0.846035
  batch 5500 loss = 0.818413
  batch 5600 loss = 0.933502
  batch 5700 loss = 0.848451
  batch 5800 loss = 0.855662
  batch 5900 loss = 0.913853
  batch 6000 loss = 0.922403
  batch 6100 loss = 0.925052
  batch 6200 loss = 0.924108
  batch 6300 loss = 0.869505
  batch 6400 loss = 0.853942
  batch 6500 loss = 0.852194
  batch 6600 loss = 0.864448
  batch 6700 loss = 0.845886
  batch 6800 loss = 0.844844
  batch 6900 loss = 0.938911
  batch 7000 loss = 0.936264
  batch 7100 loss = 0.925241
  batch 7200 loss = 0.870714
  batch 7300 loss = 0.864975
  batch 7400 loss = 0.910209
  batch 7500 loss = 0.934854
  batch 7600 loss = 0.925968
  batch 7700 loss = 0.844466
  batch 7800 loss = 0.933492
  batch 7900 loss = 0.849352
  batch 8000 loss = 0.821866
  batch 8100 loss = 0.930049
  batch 8200 loss = 0.918024
  batch 8300 loss = 0.851268
  batch 8400 loss = 0.861996
  batch 8500 loss = 0.867500
  batch 8600 loss = 0.935378
  batch 8700 loss = 0.939519
  batch 8800 loss = 0.825664
  batch 8900 loss = 0.939173
  batch 9000 loss = 0.935068
  batch 9100 loss = 0.922255
  batch 9200 loss = 0.911027
  batch 9300 loss = 0.844002
  batch 9400 loss = 0.876978
  batch 9500 loss = 0.864855
  batch 9600 loss = 0.881810
  batch 9700 loss = 0.939673
  batch 9800 loss = 0.854162
  batch 9900 loss = 0.925599
  batch 10000 loss = 0.920797
  Total batches: 10000, final loss = 0.920797
Validation loss: 0.906880
Saved BEST checkpoint
Epoch 11
  batch 100 loss = 0.937529
  batch 200 loss = 0.823769
  batch 300 loss = 0.935572
  batch 400 loss = 0.820739
  batch 500 loss = 0.839653
  batch 600 loss = 0.934285
  batch 700 loss = 0.830202
  batch 800 loss = 0.839035
  batch 900 loss = 0.895921
  batch 1000 loss = 0.901783
  batch 1100 loss = 0.853684
  batch 1200 loss = 0.785263
  batch 1300 loss = 0.933010
  batch 1400 loss = 0.842950
  batch 1500 loss = 0.840806
  batch 1600 loss = 0.858944
  batch 1700 loss = 0.925722
  batch 1800 loss = 0.893210
  batch 1900 loss = 0.836540
  batch 2000 loss = 0.838443
  batch 2100 loss = 0.890032
  batch 2200 loss = 0.935885
  batch 2300 loss = 0.854023
  batch 2400 loss = 0.919703
  batch 2500 loss = 0.924939
  batch 2600 loss = 0.902868
  batch 2700 loss = 0.838406
  batch 2800 loss = 0.887904
  batch 2900 loss = 0.936733
  batch 3000 loss = 0.935958
  batch 3100 loss = 0.933465
  batch 3200 loss = 0.937838
  batch 3300 loss = 0.936814
  batch 3400 loss = 0.854281
  batch 3500 loss = 0.807614
  batch 3600 loss = 0.916386
  batch 3700 loss = 0.842566
  batch 3800 loss = 0.935678
  batch 3900 loss = 0.847261
  batch 4000 loss = 0.850761
  batch 4100 loss = 0.937330
  batch 4200 loss = 0.829460
  batch 4300 loss = 0.888834
  batch 4400 loss = 0.904831
  batch 4500 loss = 0.921329
  batch 4600 loss = 0.874407
  batch 4700 loss = 0.917769
  batch 4800 loss = 0.842187
  batch 4900 loss = 0.888828
  batch 5000 loss = 0.854352
  batch 5100 loss = 0.845632
  batch 5200 loss = 0.853241
  batch 5300 loss = 0.832667
  batch 5400 loss = 0.850826
  batch 5500 loss = 0.849630
  batch 5600 loss = 0.935380
  batch 5700 loss = 0.933714
  batch 5800 loss = 0.927613
  batch 5900 loss = 0.932018
  batch 6000 loss = 0.929519
  batch 6100 loss = 0.839310
  batch 6200 loss = 0.937259
  batch 6300 loss = 0.933283
  batch 6400 loss = 0.939013
  batch 6500 loss = 0.932584
  batch 6600 loss = 0.894450
  batch 6700 loss = 0.865367
  batch 6800 loss = 0.846872
  batch 6900 loss = 0.937612
  batch 7000 loss = 0.935813
  batch 7100 loss = 0.892137
  batch 7200 loss = 0.931063
  batch 7300 loss = 0.884521
  batch 7400 loss = 0.866031
  batch 7500 loss = 0.869476
  batch 7600 loss = 0.880589
  batch 7700 loss = 0.926117
  batch 7800 loss = 0.936965
  batch 7900 loss = 0.819567
  batch 8000 loss = 0.810183
  batch 8100 loss = 0.861518
  batch 8200 loss = 0.918379
  batch 8300 loss = 0.871493
  batch 8400 loss = 0.841364
  batch 8500 loss = 0.832804
  batch 8600 loss = 0.932155
  batch 8700 loss = 0.897338
  batch 8800 loss = 0.902975
  batch 8900 loss = 0.889299
  batch 9000 loss = 0.875636
  batch 9100 loss = 0.916042
  batch 9200 loss = 0.869234
  batch 9300 loss = 0.936729
  batch 9400 loss = 0.879811
  batch 9500 loss = 0.897449
  batch 9600 loss = 0.880554
  batch 9700 loss = 0.890656
  batch 9800 loss = 0.938301
  batch 9900 loss = 0.882556
  batch 10000 loss = 0.837258
  Total batches: 10000, final loss = 0.837258
Validation loss: 0.911498
No improvement for 1 epochs
Epoch 12
  batch 100 loss = 0.937543
  batch 200 loss = 0.814979
  batch 300 loss = 0.876238
  batch 400 loss = 0.869114
  batch 500 loss = 0.835502
  batch 600 loss = 0.937234
  batch 700 loss = 0.857543
  batch 800 loss = 0.928979
  batch 900 loss = 0.924447
  batch 1000 loss = 0.928879
  batch 1100 loss = 0.813683
  batch 1200 loss = 0.886104
  batch 1300 loss = 0.902855
  batch 1400 loss = 0.828609
  batch 1500 loss = 0.841825
  batch 1600 loss = 0.904441
  batch 1700 loss = 0.816786
  batch 1800 loss = 0.915288
  batch 1900 loss = 0.843565
  batch 2000 loss = 0.825834
  batch 2100 loss = 0.874364
  batch 2200 loss = 0.841159
  batch 2300 loss = 0.858656
  batch 2400 loss = 0.852550
  batch 2500 loss = 0.864806
  batch 2600 loss = 0.907406
  batch 2700 loss = 0.874061
  batch 2800 loss = 0.886980
  batch 2900 loss = 0.934581
  batch 3000 loss = 0.934458
  batch 3100 loss = 0.926033
  batch 3200 loss = 0.851491
  batch 3300 loss = 0.935423
  batch 3400 loss = 0.933697
  batch 3500 loss = 0.930481
  batch 3600 loss = 0.932098
  batch 3700 loss = 0.934555
  batch 3800 loss = 0.831943
  batch 3900 loss = 0.927574
  batch 4000 loss = 0.923453
  batch 4100 loss = 0.932506
  batch 4200 loss = 0.931608
  batch 4300 loss = 0.872479
  batch 4400 loss = 0.937732
  batch 4500 loss = 0.936939
  batch 4600 loss = 0.838001
  batch 4700 loss = 0.868005
  batch 4800 loss = 0.931009
  batch 4900 loss = 0.925313
  batch 5000 loss = 0.925649
  batch 5100 loss = 0.822465
  batch 5200 loss = 0.925913
  batch 5300 loss = 0.901103
  batch 5400 loss = 0.840244
  batch 5500 loss = 0.815767
  batch 5600 loss = 0.928623
  batch 5700 loss = 0.815774
  batch 5800 loss = 0.793670
  batch 5900 loss = 0.834923
  batch 6000 loss = 0.843731
  batch 6100 loss = 0.934085
  batch 6200 loss = 0.835267
  batch 6300 loss = 0.830819
  batch 6400 loss = 0.883270
  batch 6500 loss = 0.849185
  batch 6600 loss = 0.815788
  batch 6700 loss = 0.875566
  batch 6800 loss = 0.857230
  batch 6900 loss = 0.935814
  batch 7000 loss = 0.937412
  batch 7100 loss = 0.830408
  batch 7200 loss = 0.933333
  batch 7300 loss = 0.926254
  batch 7400 loss = 0.932245
  batch 7500 loss = 0.935950
  batch 7600 loss = 0.853859
  batch 7700 loss = 0.900879
  batch 7800 loss = 0.925520
  batch 7900 loss = 0.905431
  batch 8000 loss = 0.906830
  batch 8100 loss = 0.933965
  batch 8200 loss = 0.892233
  batch 8300 loss = 0.928683
  batch 8400 loss = 0.838509
  batch 8500 loss = 0.809308
  batch 8600 loss = 0.831223
  batch 8700 loss = 0.914943
  batch 8800 loss = 0.936678
  batch 8900 loss = 0.902929
  batch 9000 loss = 0.888542
  batch 9100 loss = 0.870299
  batch 9200 loss = 0.867912
  batch 9300 loss = 0.880374
  batch 9400 loss = 0.862933
  batch 9500 loss = 0.904058
  batch 9600 loss = 0.880838
  batch 9700 loss = 0.933888
  batch 9800 loss = 0.860310
  batch 9900 loss = 0.930073
  batch 10000 loss = 0.927756
  Total batches: 10000, final loss = 0.927756
Validation loss: 0.902877
Saved BEST checkpoint
Epoch 13
  batch 100 loss = 0.878450
  batch 200 loss = 0.927402
  batch 300 loss = 0.832516
  batch 400 loss = 0.845456
  batch 500 loss = 0.830619
  batch 600 loss = 0.903550
  batch 700 loss = 0.901838
  batch 800 loss = 0.893763
  batch 900 loss = 0.840757
  batch 1000 loss = 0.825091
  batch 1100 loss = 0.805799
  batch 1200 loss = 0.900104
  batch 1300 loss = 0.934375
  batch 1400 loss = 0.938386
  batch 1500 loss = 0.936273
  batch 1600 loss = 0.938351
  batch 1700 loss = 0.932201
  batch 1800 loss = 0.902417
  batch 1900 loss = 0.898607
  batch 2000 loss = 0.907404
  batch 2100 loss = 0.808717
  batch 2200 loss = 0.937106
  batch 2300 loss = 0.837664
  batch 2400 loss = 0.869216
  batch 2500 loss = 0.839827
  batch 2600 loss = 0.924707
  batch 2700 loss = 0.933034
  batch 2800 loss = 0.936434
  batch 2900 loss = 0.861389
  batch 3000 loss = 0.854029
  batch 3100 loss = 0.816138
  batch 3200 loss = 0.899772
  batch 3300 loss = 0.920409
  batch 3400 loss = 0.843130
  batch 3500 loss = 0.874708
  batch 3600 loss = 0.833767
  batch 3700 loss = 0.840780
  batch 3800 loss = 0.846565
  batch 3900 loss = 0.927974
  batch 4000 loss = 0.924295
  batch 4100 loss = 0.925830
  batch 4200 loss = 0.832198
  batch 4300 loss = 0.843082
  batch 4400 loss = 0.866707
  batch 4500 loss = 0.886888
  batch 4600 loss = 0.920452
  batch 4700 loss = 0.896288
  batch 4800 loss = 0.841528
  batch 4900 loss = 0.846526
  batch 5000 loss = 0.860984
  batch 5100 loss = 0.857986
  batch 5200 loss = 0.840927
  batch 5300 loss = 0.930895
  batch 5400 loss = 0.879918
  batch 5500 loss = 0.868724
  batch 5600 loss = 0.909747
  batch 5700 loss = 0.864254
  batch 5800 loss = 0.888918
  batch 5900 loss = 0.849491
  batch 6000 loss = 0.871316
  batch 6100 loss = 0.896083
  batch 6200 loss = 0.937126
  batch 6300 loss = 0.939062
  batch 6400 loss = 0.935487
  batch 6500 loss = 0.937074
  batch 6600 loss = 0.821830
  batch 6700 loss = 0.933831
  batch 6800 loss = 0.860392
  batch 6900 loss = 0.923931
  batch 7000 loss = 0.925622
  batch 7100 loss = 0.864986
  batch 7200 loss = 0.852040
  batch 7300 loss = 0.844744
  batch 7400 loss = 0.908058
  batch 7500 loss = 0.932063
  batch 7600 loss = 0.934302
  batch 7700 loss = 0.816396
  batch 7800 loss = 0.934879
  batch 7900 loss = 0.931898
  batch 8000 loss = 0.923681
  batch 8100 loss = 0.936002
  batch 8200 loss = 0.831054
  batch 8300 loss = 0.849384
  batch 8400 loss = 0.924734
  batch 8500 loss = 0.917732
  batch 8600 loss = 0.937966
  batch 8700 loss = 0.868099
  batch 8800 loss = 0.875934
  batch 8900 loss = 0.905933
  batch 9000 loss = 0.907390
  batch 9100 loss = 0.931042
  batch 9200 loss = 0.931626
  batch 9300 loss = 0.933858
  batch 9400 loss = 0.929574
  batch 9500 loss = 0.925884
  batch 9600 loss = 0.890294
  batch 9700 loss = 0.939916
  batch 9800 loss = 0.816790
  batch 9900 loss = 0.914801
  batch 10000 loss = 0.917634
  Total batches: 10000, final loss = 0.917634
Validation loss: 0.900420
Saved BEST checkpoint
Epoch 14
  batch 100 loss = 0.858027
  batch 200 loss = 0.813839
  batch 300 loss = 0.938156
  batch 400 loss = 0.847043
  batch 500 loss = 0.836381
  batch 600 loss = 0.925376
  batch 700 loss = 0.823175
  batch 800 loss = 0.919638
  batch 900 loss = 0.931498
  batch 1000 loss = 0.930135
  batch 1100 loss = 0.930516
  batch 1200 loss = 0.925721
  batch 1300 loss = 0.845415
  batch 1400 loss = 0.941270
  batch 1500 loss = 0.937224
  batch 1600 loss = 0.929698
  batch 1700 loss = 0.881862
  batch 1800 loss = 0.840974
  batch 1900 loss = 0.938574
  batch 2000 loss = 0.936606
  batch 2100 loss = 0.930331
  batch 2200 loss = 0.854946
  batch 2300 loss = 0.884682
  batch 2400 loss = 0.928638
  batch 2500 loss = 0.922227
  batch 2600 loss = 0.936736
  batch 2700 loss = 0.875598
  batch 2800 loss = 0.930016
  batch 2900 loss = 0.836736
  batch 3000 loss = 0.779885
  batch 3100 loss = 0.847808
  batch 3200 loss = 0.886395
  batch 3300 loss = 0.878810
  batch 3400 loss = 0.922029
  batch 3500 loss = 0.922128
  batch 3600 loss = 0.845470
  batch 3700 loss = 0.931597
  batch 3800 loss = 0.934922
  batch 3900 loss = 0.924478
  batch 4000 loss = 0.927088
  batch 4100 loss = 0.818123
  batch 4200 loss = 0.932864
  batch 4300 loss = 0.833351
  batch 4400 loss = 0.880475
  batch 4500 loss = 0.908040
  batch 4600 loss = 0.897966
  batch 4700 loss = 0.941854
  batch 4800 loss = 0.912109
  batch 4900 loss = 0.865691
  batch 5000 loss = 0.868685
  batch 5100 loss = 0.851505
  batch 5200 loss = 0.909648
  batch 5300 loss = 0.934941
  batch 5400 loss = 0.868917
  batch 5500 loss = 0.871986
  batch 5600 loss = 0.925810
  batch 5700 loss = 0.816534
  batch 5800 loss = 0.873981
  batch 5900 loss = 0.833014
  batch 6000 loss = 0.859232
  batch 6100 loss = 0.928424
  batch 6200 loss = 0.930080
  batch 6300 loss = 0.912306
  batch 6400 loss = 0.903559
  batch 6500 loss = 0.904596
  batch 6600 loss = 0.899405
  batch 6700 loss = 0.825771
  batch 6800 loss = 0.882865
  batch 6900 loss = 0.930535
  batch 7000 loss = 0.932942
  batch 7100 loss = 0.829383
  batch 7200 loss = 0.916865
  batch 7300 loss = 0.815991
  batch 7400 loss = 0.823884
  batch 7500 loss = 0.817303
  batch 7600 loss = 0.797987
  batch 7700 loss = 0.870255
  batch 7800 loss = 0.823016
  batch 7900 loss = 0.839236
  batch 8000 loss = 0.866102
  batch 8100 loss = 0.923070
  batch 8200 loss = 0.922066
  batch 8300 loss = 0.827830
  batch 8400 loss = 0.837848
  batch 8500 loss = 0.840630
  batch 8600 loss = 0.818186
  batch 8700 loss = 0.934836
  batch 8800 loss = 0.837773
  batch 8900 loss = 0.855779
  batch 9000 loss = 0.794563
  batch 9100 loss = 0.933174
  batch 9200 loss = 0.825843
  batch 9300 loss = 0.895909
  batch 9400 loss = 0.886535
  batch 9500 loss = 0.904014
  batch 9600 loss = 0.931713
  batch 9700 loss = 0.823171
  batch 9800 loss = 0.839833
  batch 9900 loss = 0.930981
  batch 10000 loss = 0.936330
  Total batches: 10000, final loss = 0.936330
Validation loss: 0.903506
No improvement for 1 epochs
Epoch 15
  batch 100 loss = 0.880645
  batch 200 loss = 0.934659
  batch 300 loss = 0.898040
  batch 400 loss = 0.868679
  batch 500 loss = 0.868270
  batch 600 loss = 0.933999
  batch 700 loss = 0.930771
  batch 800 loss = 0.928636
  batch 900 loss = 0.825084
  batch 1000 loss = 0.834717
  batch 1100 loss = 0.936601
  batch 1200 loss = 0.903112
  batch 1300 loss = 0.941153
  batch 1400 loss = 0.875423
  batch 1500 loss = 0.859071
  batch 1600 loss = 0.879300
  batch 1700 loss = 0.925516
  batch 1800 loss = 0.892133
  batch 1900 loss = 0.937162
  batch 2000 loss = 0.935811
  batch 2100 loss = 0.834469
  batch 2200 loss = 0.935886
  batch 2300 loss = 0.920925
  batch 2400 loss = 0.835529
  batch 2500 loss = 0.817463
  batch 2600 loss = 0.877047
  batch 2700 loss = 0.833300
  batch 2800 loss = 0.842975
  batch 2900 loss = 0.816872
  batch 3000 loss = 0.802960
  batch 3100 loss = 0.935243
  batch 3200 loss = 0.840315
  batch 3300 loss = 0.934677
  batch 3400 loss = 0.856750
  batch 3500 loss = 0.827131
  batch 3600 loss = 0.847472
  batch 3700 loss = 0.788672
  batch 3800 loss = 0.856351
  batch 3900 loss = 0.923458
  batch 4000 loss = 0.918371
  batch 4100 loss = 0.841747
  batch 4200 loss = 0.921820
  batch 4300 loss = 0.940015
  batch 4400 loss = 0.868916
  batch 4500 loss = 0.853113
  batch 4600 loss = 0.928845
  batch 4700 loss = 0.837078
  batch 4800 loss = 0.936564
  batch 4900 loss = 0.903107
  batch 5000 loss = 0.921759
  batch 5100 loss = 0.854788
  batch 5200 loss = 0.923164
  batch 5300 loss = 0.896697
  batch 5400 loss = 0.856427
  batch 5500 loss = 0.863061
  batch 5600 loss = 0.785195
  batch 5700 loss = 0.827868
  batch 5800 loss = 0.925969
  batch 5900 loss = 0.935102
  batch 6000 loss = 0.936368
  batch 6100 loss = 0.922514
  batch 6200 loss = 0.930215
  batch 6300 loss = 0.887991
  batch 6400 loss = 0.907275
  batch 6500 loss = 0.868032
  batch 6600 loss = 0.809281
  batch 6700 loss = 0.822568
  batch 6800 loss = 0.926073
  batch 6900 loss = 0.784632
  batch 7000 loss = 0.851740
  batch 7100 loss = 0.831207
  batch 7200 loss = 0.931917
  batch 7300 loss = 0.849268
  batch 7400 loss = 0.824783
  batch 7500 loss = 0.823301
  batch 7600 loss = 0.919835
  batch 7700 loss = 0.839114
  batch 7800 loss = 0.872421
  batch 7900 loss = 0.934624
  batch 8000 loss = 0.937515
  batch 8100 loss = 0.870571
  batch 8200 loss = 0.810173
  batch 8300 loss = 0.938917
  batch 8400 loss = 0.892087
  batch 8500 loss = 0.874962
  batch 8600 loss = 0.923908
  batch 8700 loss = 0.883778
  batch 8800 loss = 0.935632
  batch 8900 loss = 0.826843
  batch 9000 loss = 0.838029
  batch 9100 loss = 0.891676
  batch 9200 loss = 0.837118
  batch 9300 loss = 0.921455
  batch 9400 loss = 0.874601
  batch 9500 loss = 0.870864
  batch 9600 loss = 0.921406
  batch 9700 loss = 0.894323
