Using device: cuda
Train chunks: 80
Val chunks: 10
Test chunks: 10

Using FROBENIUS NORMALIZATION

============================================================
Training MLP Deep (v17 - Frobenius normalized)
Parameters: 2,152,800
Batch size: 64
============================================================

  chunk 60 final batch loss = 0.588161
  chunk 61 final batch loss = 0.303192
  chunk 62 final batch loss = 0.297723
  chunk 63 final batch loss = 0.764192
  chunk 64 final batch loss = 0.725811
  chunk 65 final batch loss = 0.351030
  chunk 66 final batch loss = 0.629741
  chunk 67 final batch loss = 0.803970
  chunk 68 final batch loss = 0.385794
  chunk 69 final batch loss = 0.553009
  chunk 70 final batch loss = 0.258656
  chunk 71 final batch loss = 0.589703
  chunk 72 final batch loss = 0.721235
  chunk 73 final batch loss = 0.387771
  chunk 74 final batch loss = 0.480585
  chunk 75 final batch loss = 0.255304
  chunk 76 final batch loss = 0.233936
  chunk 77 final batch loss = 0.357005
  chunk 78 final batch loss = 0.787800
  chunk 79 final batch loss = 0.589440
Validation loss: 0.460229
No improvement for 5 epochs
Epoch 53
  chunk 0 final batch loss = 0.797676
  chunk 1 final batch loss = 0.772556
  chunk 2 final batch loss = 0.353788
  chunk 3 final batch loss = 0.303018
  chunk 4 final batch loss = 0.725431
  chunk 5 final batch loss = 0.480884
  chunk 6 final batch loss = 0.253912
  chunk 7 final batch loss = 0.405547
  chunk 8 final batch loss = 0.329050
  chunk 9 final batch loss = 0.570297
  chunk 10 final batch loss = 0.402448
  chunk 11 final batch loss = 0.815693
  chunk 12 final batch loss = 0.683418
  chunk 13 final batch loss = 0.735103
  chunk 14 final batch loss = 0.402722
  chunk 15 final batch loss = 0.258405
  chunk 16 final batch loss = 0.272579
  chunk 17 final batch loss = 0.379237
  chunk 18 final batch loss = 0.588771
  chunk 19 final batch loss = 0.249142
  chunk 20 final batch loss = 0.759045
  chunk 21 final batch loss = 0.572636
  chunk 22 final batch loss = 0.746596
  chunk 23 final batch loss = 0.612684
  chunk 24 final batch loss = 0.764701
  chunk 25 final batch loss = 0.299947
  chunk 26 final batch loss = 0.764082
  chunk 27 final batch loss = 0.234826
  chunk 28 final batch loss = 0.238782
  chunk 29 final batch loss = 0.776408
  chunk 30 final batch loss = 0.276664
  chunk 31 final batch loss = 0.260913
  chunk 32 final batch loss = 0.686626
  chunk 33 final batch loss = 0.235976
  chunk 34 final batch loss = 0.345123
  chunk 35 final batch loss = 0.790767
  chunk 36 final batch loss = 0.603441
  chunk 37 final batch loss = 0.456705
  chunk 38 final batch loss = 0.267277
  chunk 39 final batch loss = 0.821417
  chunk 40 final batch loss = 0.282642
  chunk 41 final batch loss = 0.553334
  chunk 42 final batch loss = 0.275120
  chunk 43 final batch loss = 0.791751
  chunk 44 final batch loss = 0.311737
  chunk 45 final batch loss = 0.733672
  chunk 46 final batch loss = 0.258212
  chunk 47 final batch loss = 0.264483
  chunk 48 final batch loss = 0.290452
  chunk 49 final batch loss = 0.761597
  chunk 50 final batch loss = 0.620114
  chunk 51 final batch loss = 0.303574
  chunk 52 final batch loss = 0.241116
  chunk 53 final batch loss = 0.441136
  chunk 54 final batch loss = 0.346645
  chunk 55 final batch loss = 0.269614
  chunk 56 final batch loss = 0.697012
  chunk 57 final batch loss = 0.747741
  chunk 58 final batch loss = 0.634391
  chunk 59 final batch loss = 0.260685
  chunk 60 final batch loss = 0.591081
  chunk 61 final batch loss = 0.306928
  chunk 62 final batch loss = 0.287002
  chunk 63 final batch loss = 0.729600
  chunk 64 final batch loss = 0.738264
  chunk 65 final batch loss = 0.309873
  chunk 66 final batch loss = 0.622753
  chunk 67 final batch loss = 0.783718
  chunk 68 final batch loss = 0.364580
  chunk 69 final batch loss = 0.594469
  chunk 70 final batch loss = 0.259774
  chunk 71 final batch loss = 0.569910
  chunk 72 final batch loss = 0.711299
  chunk 73 final batch loss = 0.355489
  chunk 74 final batch loss = 0.500001
  chunk 75 final batch loss = 0.243875
  chunk 76 final batch loss = 0.238819
  chunk 77 final batch loss = 0.381954
  chunk 78 final batch loss = 0.722863
  chunk 79 final batch loss = 0.565281
Validation loss: 0.460225
No improvement for 6 epochs
Epoch 54
  chunk 0 final batch loss = 0.776665
  chunk 1 final batch loss = 0.773305
  chunk 2 final batch loss = 0.391064
  chunk 3 final batch loss = 0.290380
  chunk 4 final batch loss = 0.733740
  chunk 5 final batch loss = 0.496780
  chunk 6 final batch loss = 0.257347
  chunk 7 final batch loss = 0.386861
  chunk 8 final batch loss = 0.335353
  chunk 9 final batch loss = 0.574166
  chunk 10 final batch loss = 0.368660
  chunk 11 final batch loss = 0.807652
  chunk 12 final batch loss = 0.687049
  chunk 13 final batch loss = 0.679686
  chunk 14 final batch loss = 0.345044
  chunk 15 final batch loss = 0.283345
  chunk 16 final batch loss = 0.279483
  chunk 17 final batch loss = 0.299879
  chunk 18 final batch loss = 0.577718
  chunk 19 final batch loss = 0.276615
  chunk 20 final batch loss = 0.790959
  chunk 21 final batch loss = 0.581799
  chunk 22 final batch loss = 0.756136
  chunk 23 final batch loss = 0.606015
  chunk 24 final batch loss = 0.775503
  chunk 25 final batch loss = 0.295911
  chunk 26 final batch loss = 0.753725
  chunk 27 final batch loss = 0.235729
  chunk 28 final batch loss = 0.268103
  chunk 29 final batch loss = 0.764425
  chunk 30 final batch loss = 0.289102
  chunk 31 final batch loss = 0.272751
  chunk 32 final batch loss = 0.701555
  chunk 33 final batch loss = 0.262380
  chunk 34 final batch loss = 0.353298
  chunk 35 final batch loss = 0.796690
  chunk 36 final batch loss = 0.579910
  chunk 37 final batch loss = 0.533209
  chunk 38 final batch loss = 0.256416
  chunk 39 final batch loss = 0.807922
  chunk 40 final batch loss = 0.264154
  chunk 41 final batch loss = 0.585585
  chunk 42 final batch loss = 0.236385
  chunk 43 final batch loss = 0.802367
  chunk 44 final batch loss = 0.322435
  chunk 45 final batch loss = 0.709745
  chunk 46 final batch loss = 0.242692
  chunk 47 final batch loss = 0.256426
  chunk 48 final batch loss = 0.327550
  chunk 49 final batch loss = 0.778393
  chunk 50 final batch loss = 0.596561
  chunk 51 final batch loss = 0.288198
  chunk 52 final batch loss = 0.247978
  chunk 53 final batch loss = 0.452660
  chunk 54 final batch loss = 0.328921
  chunk 55 final batch loss = 0.258414
  chunk 56 final batch loss = 0.674872
  chunk 57 final batch loss = 0.733137
  chunk 58 final batch loss = 0.583702
  chunk 59 final batch loss = 0.265978
  chunk 60 final batch loss = 0.561197
  chunk 61 final batch loss = 0.305671
  chunk 62 final batch loss = 0.282113
  chunk 63 final batch loss = 0.747769
  chunk 64 final batch loss = 0.782360
  chunk 65 final batch loss = 0.320425
  chunk 66 final batch loss = 0.549319
  chunk 67 final batch loss = 0.787147
  chunk 68 final batch loss = 0.376414
  chunk 69 final batch loss = 0.571236
  chunk 70 final batch loss = 0.243626
  chunk 71 final batch loss = 0.653353
  chunk 72 final batch loss = 0.710181
  chunk 73 final batch loss = 0.364102
  chunk 74 final batch loss = 0.520384
  chunk 75 final batch loss = 0.249474
  chunk 76 final batch loss = 0.250599
  chunk 77 final batch loss = 0.388466
  chunk 78 final batch loss = 0.761159
  chunk 79 final batch loss = 0.598569
Validation loss: 0.461675
No improvement for 7 epochs
Epoch 55
  chunk 0 final batch loss = 0.780078
  chunk 1 final batch loss = 0.769958
  chunk 2 final batch loss = 0.379683
  chunk 3 final batch loss = 0.318675
  chunk 4 final batch loss = 0.698264
  chunk 5 final batch loss = 0.516292
  chunk 6 final batch loss = 0.227339
  chunk 7 final batch loss = 0.434949
  chunk 8 final batch loss = 0.326896
  chunk 9 final batch loss = 0.611555
  chunk 10 final batch loss = 0.419927
  chunk 11 final batch loss = 0.822681
  chunk 12 final batch loss = 0.683690
  chunk 13 final batch loss = 0.697479
  chunk 14 final batch loss = 0.403974
  chunk 15 final batch loss = 0.269267
  chunk 16 final batch loss = 0.285393
  chunk 17 final batch loss = 0.356973
  chunk 18 final batch loss = 0.593915
  chunk 19 final batch loss = 0.279928
  chunk 20 final batch loss = 0.780443
  chunk 21 final batch loss = 0.584157
  chunk 22 final batch loss = 0.765530
  chunk 23 final batch loss = 0.585805
  chunk 24 final batch loss = 0.737915
  chunk 25 final batch loss = 0.286911
  chunk 26 final batch loss = 0.776463
  chunk 27 final batch loss = 0.222441
  chunk 28 final batch loss = 0.251080
  chunk 29 final batch loss = 0.773358
  chunk 30 final batch loss = 0.305432
  chunk 31 final batch loss = 0.274775
  chunk 32 final batch loss = 0.703961
  chunk 33 final batch loss = 0.233377
  chunk 34 final batch loss = 0.358837
  chunk 35 final batch loss = 0.791104
  chunk 36 final batch loss = 0.534537
  chunk 37 final batch loss = 0.439466
  chunk 38 final batch loss = 0.255456
  chunk 39 final batch loss = 0.829455
  chunk 40 final batch loss = 0.258812
  chunk 41 final batch loss = 0.606843
  chunk 42 final batch loss = 0.244319
  chunk 43 final batch loss = 0.781181
  chunk 44 final batch loss = 0.304814
  chunk 45 final batch loss = 0.754826
  chunk 46 final batch loss = 0.224627
  chunk 47 final batch loss = 0.234697
  chunk 48 final batch loss = 0.295878
  chunk 49 final batch loss = 0.735387
  chunk 50 final batch loss = 0.568332
  chunk 51 final batch loss = 0.273623
  chunk 52 final batch loss = 0.226554
  chunk 53 final batch loss = 0.470940
  chunk 54 final batch loss = 0.335534
  chunk 55 final batch loss = 0.271152
  chunk 56 final batch loss = 0.723754
  chunk 57 final batch loss = 0.713914
  chunk 58 final batch loss = 0.573279
  chunk 59 final batch loss = 0.242096
  chunk 60 final batch loss = 0.576691
  chunk 61 final batch loss = 0.275271
  chunk 62 final batch loss = 0.268278
  chunk 63 final batch loss = 0.725774
  chunk 64 final batch loss = 0.763517
  chunk 65 final batch loss = 0.353692
  chunk 66 final batch loss = 0.634049
  chunk 67 final batch loss = 0.773615
  chunk 68 final batch loss = 0.382332
  chunk 69 final batch loss = 0.547022
  chunk 70 final batch loss = 0.246352
  chunk 71 final batch loss = 0.591592
  chunk 72 final batch loss = 0.740362
  chunk 73 final batch loss = 0.376158
  chunk 74 final batch loss = 0.455173
  chunk 75 final batch loss = 0.258363
  chunk 76 final batch loss = 0.239491
  chunk 77 final batch loss = 0.373194
  chunk 78 final batch loss = 0.771660
  chunk 79 final batch loss = 0.542324
Validation loss: 0.458593
No improvement for 8 epochs
Epoch 56
  chunk 0 final batch loss = 0.768561
  chunk 1 final batch loss = 0.786830
  chunk 2 final batch loss = 0.373359
  chunk 3 final batch loss = 0.318361
  chunk 4 final batch loss = 0.772372
  chunk 5 final batch loss = 0.473370
  chunk 6 final batch loss = 0.251353
  chunk 7 final batch loss = 0.368462
  chunk 8 final batch loss = 0.337102
  chunk 9 final batch loss = 0.547422
  chunk 10 final batch loss = 0.362539
  chunk 11 final batch loss = 0.814856
  chunk 12 final batch loss = 0.670532
  chunk 13 final batch loss = 0.659233
  chunk 14 final batch loss = 0.330316
  chunk 15 final batch loss = 0.291468
  chunk 16 final batch loss = 0.284515
  chunk 17 final batch loss = 0.391513
  chunk 18 final batch loss = 0.557164
  chunk 19 final batch loss = 0.248976
  chunk 20 final batch loss = 0.791712
  chunk 21 final batch loss = 0.570745
  chunk 22 final batch loss = 0.741802
  chunk 23 final batch loss = 0.564559
  chunk 24 final batch loss = 0.748875
  chunk 25 final batch loss = 0.303976
  chunk 26 final batch loss = 0.753524
  chunk 27 final batch loss = 0.234486
  chunk 28 final batch loss = 0.256500
  chunk 29 final batch loss = 0.756563
  chunk 30 final batch loss = 0.296793
  chunk 31 final batch loss = 0.272903
  chunk 32 final batch loss = 0.699326
  chunk 33 final batch loss = 0.244840
  chunk 34 final batch loss = 0.337496
  chunk 35 final batch loss = 0.791252
  chunk 36 final batch loss = 0.611848
  chunk 37 final batch loss = 0.517581
  chunk 38 final batch loss = 0.251708
  chunk 39 final batch loss = 0.811420
  chunk 40 final batch loss = 0.254070
  chunk 41 final batch loss = 0.584474
  chunk 42 final batch loss = 0.256558
  chunk 43 final batch loss = 0.762057
  chunk 44 final batch loss = 0.343477
  chunk 45 final batch loss = 0.711008
  chunk 46 final batch loss = 0.250784
  chunk 47 final batch loss = 0.251250
  chunk 48 final batch loss = 0.289702
  chunk 49 final batch loss = 0.759709
  chunk 50 final batch loss = 0.570031
  chunk 51 final batch loss = 0.275299
  chunk 52 final batch loss = 0.248765
  chunk 53 final batch loss = 0.479896
  chunk 54 final batch loss = 0.332199
  chunk 55 final batch loss = 0.270837
  chunk 56 final batch loss = 0.716955
  chunk 57 final batch loss = 0.744139
  chunk 58 final batch loss = 0.592220
  chunk 59 final batch loss = 0.274528
  chunk 60 final batch loss = 0.545668
  chunk 61 final batch loss = 0.305814
  chunk 62 final batch loss = 0.281254
  chunk 63 final batch loss = 0.755759
  chunk 64 final batch loss = 0.735496
  chunk 65 final batch loss = 0.323438
  chunk 66 final batch loss = 0.608055
  chunk 67 final batch loss = 0.769041
  chunk 68 final batch loss = 0.375303
  chunk 69 final batch loss = 0.617413
  chunk 70 final batch loss = 0.242263
  chunk 71 final batch loss = 0.563202
  chunk 72 final batch loss = 0.651600
  chunk 73 final batch loss = 0.318164
  chunk 74 final batch loss = 0.507249
  chunk 75 final batch loss = 0.270078
  chunk 76 final batch loss = 0.231681
  chunk 77 final batch loss = 0.405261
  chunk 78 final batch loss = 0.770543
  chunk 79 final batch loss = 0.601298
Validation loss: 0.458360
Saved BEST checkpoint
Epoch 57
  chunk 0 final batch loss = 0.794559
  chunk 1 final batch loss = 0.775136
  chunk 2 final batch loss = 0.347751
  chunk 3 final batch loss = 0.314761
  chunk 4 final batch loss = 0.746331
  chunk 5 final batch loss = 0.482526
  chunk 6 final batch loss = 0.238307
  chunk 7 final batch loss = 0.403963
  chunk 8 final batch loss = 0.334026
  chunk 9 final batch loss = 0.575410
  chunk 10 final batch loss = 0.387700
  chunk 11 final batch loss = 0.795308
  chunk 12 final batch loss = 0.704871
  chunk 13 final batch loss = 0.686723
  chunk 14 final batch loss = 0.395385
  chunk 15 final batch loss = 0.271643
  chunk 16 final batch loss = 0.276388
  chunk 17 final batch loss = 0.370448
  chunk 18 final batch loss = 0.538418
  chunk 19 final batch loss = 0.252439
  chunk 20 final batch loss = 0.766047
  chunk 21 final batch loss = 0.615316
  chunk 22 final batch loss = 0.737277
  chunk 23 final batch loss = 0.618373
  chunk 24 final batch loss = 0.752784
  chunk 25 final batch loss = 0.295884
  chunk 26 final batch loss = 0.761155
  chunk 27 final batch loss = 0.208391
  chunk 28 final batch loss = 0.266394
  chunk 29 final batch loss = 0.798888
  chunk 30 final batch loss = 0.270778
  chunk 31 final batch loss = 0.290878
  chunk 32 final batch loss = 0.700882
  chunk 33 final batch loss = 0.236501
  chunk 34 final batch loss = 0.377448
  chunk 35 final batch loss = 0.746245
  chunk 36 final batch loss = 0.609106
  chunk 37 final batch loss = 0.456246
  chunk 38 final batch loss = 0.252339
  chunk 39 final batch loss = 0.823054
  chunk 40 final batch loss = 0.256270
  chunk 41 final batch loss = 0.594207
  chunk 42 final batch loss = 0.260553
  chunk 43 final batch loss = 0.781601
  chunk 44 final batch loss = 0.345795
  chunk 45 final batch loss = 0.767982
  chunk 46 final batch loss = 0.243042
  chunk 47 final batch loss = 0.283107
  chunk 48 final batch loss = 0.321140
  chunk 49 final batch loss = 0.750219
  chunk 50 final batch loss = 0.591614
  chunk 51 final batch loss = 0.299492
  chunk 52 final batch loss = 0.239455
  chunk 53 final batch loss = 0.470970
  chunk 54 final batch loss = 0.328106
  chunk 55 final batch loss = 0.268694
  chunk 56 final batch loss = 0.662769
  chunk 57 final batch loss = 0.693327
  chunk 58 final batch loss = 0.594382
  chunk 59 final batch loss = 0.258743
  chunk 60 final batch loss = 0.581738
  chunk 61 final batch loss = 0.320043
  chunk 62 final batch loss = 0.289304
  chunk 63 final batch loss = 0.767441
  chunk 64 final batch loss = 0.743047
  chunk 65 final batch loss = 0.329105
  chunk 66 final batch loss = 0.574830
  chunk 67 final batch loss = 0.782681
  chunk 68 final batch loss = 0.352645
  chunk 69 final batch loss = 0.598193
  chunk 70 final batch loss = 0.254820
  chunk 71 final batch loss = 0.611652
  chunk 72 final batch loss = 0.667767
  chunk 73 final batch loss = 0.340035
  chunk 74 final batch loss = 0.534646
  chunk 75 final batch loss = 0.241290
  chunk 76 final batch loss = 0.223703
  chunk 77 final batch loss = 0.401768
  chunk 78 final batch loss = 0.743030
  chunk 79 final batch loss = 0.647894
